country,year,gdp_usd,gdp_growth_pct,population,fdi_net_inflows_pct_gdp,manufacturing_pct_gdp,access_to_electricity_pct,electric_power_consumption_kwh_pc,gross_capital_formation_pct_gdp,inflation_pct,total_imports_usd,wage_usd,lpi_score,industry_pct_gdp,"cobalt,_mine",graphite,lithium_minerals,manganese_ore,"nickel,_mine",political_stability_est,control_of_corruption_est,rule_of_law_est,total_disorder_events,acled_covered
"Korea, Rep.",2017,1623074183501.9004,3.15963574012777,51361911.0,1.10364025144874,26.9458726930167,100.0,10734.0048153582,31.5115469416487,1.94433230786366,1047821477.9999998,3234.303540890415,3.663563,34.766308535902,0.0,0.0,0.0,0.0,0.0,0.381830722093582,0.445519387722015,1.1309677362442,0,False
"Korea, Rep.",2018,1725373496825.4307,2.90740377377135,51585058.0,0.706084799750036,26.6385086529154,100.0,11072.8769559588,30.3755899164289,1.47583935002645,1891958114.9999995,3500.3893361288883,3.61,34.0458023068892,0.0,0.0,0.0,0.0,0.0,0.638123750686646,0.572804868221283,1.1995415687561,3990,True
"Korea, Rep.",2019,1651422932447.7708,2.24397786011012,51764822.0,0.58339386057331,25.222222874629,100.0,10613.6364189565,30.0858753770658,0.383000303608136,1927479174.9999993,3404.9637128520644,3.6574999999999998,32.6791489168007,0.0,0.0,0.0,0.0,0.0,0.547197937965393,0.704865276813507,1.15620601177216,5504,True
"Korea, Rep.",2020,1644312831906.1707,-0.709415359397681,51836239.00000001,0.533043337613518,24.7802807011107,100.0,10716.1516868537,31.3003864223609,0.537288023411737,2149091213.999999,3312.8130032852864,3.705,32.5381602000323,0.0,0.0,0.0,0.0,0.0,0.608337879180908,0.698268294334412,1.14742302894592,5018,True
"Korea, Rep.",2021,1818432106880.0408,4.30473481906969,51769539.00000001,1.21315499855807,25.4864908324855,100.0,11397.3392731969,31.6485470016443,2.49833333333339,3969076928.999998,3549.100996399896,3.7525,32.4320155023667,0.0,0.0,0.0,0.0,0.0,0.629045724868774,0.733288466930389,1.09546947479248,6362,True
"Korea, Rep.",2022,1673916511799.7107,2.61267219187226,51672569.00000001,1.49617378306838,25.6319636387506,100.0,11492.9257726667,32.1693401886293,5.08951365062842,7763429125.999996,3393.8683750006367,3.8,31.7263012565745,0.0,0.0,0.0,0.0,0.0,0.579976737499237,0.748368859291077,1.1581643819809,6079,True
Kyrgyz Republic,2013,7335033800.59056,10.9154694528045,5777150.0,8.34375023535304,15.7680889222133,98.9,1868.22222029894,29.5595094552467,6.61375202358082,232340.0,232.85408686498496,2.209336,24.843594671242,0.0,0.0,0.0,0.0,0.0,-0.911773800849915,-1.16229820251465,-1.11533272266388,0,False
Kyrgyz Republic,2014,7468102412.68237,4.02403863083252,5905847.5,4.59301012553734,13.6761967985545,99.8,1918.09896886095,32.491028066305,7.5342472977589,268492.0,226.99121712257707,2.209336,23.8882289228189,0.0,0.0,0.0,0.0,0.0,-0.804615676403046,-1.13007795810699,-0.936236679553986,0,False
Kyrgyz Republic,2015,6678177511.66313,3.87582544512439,6040035.5,17.1312307587207,14.0507756985422,98.7,1805.78408852067,32.5880033283049,6.50331838993384,265592.0,199.1604113492989,2.182633,25.0780623169816,0.0,0.0,0.0,0.0,0.0,-0.882429659366608,-1.17951929569244,-1.01451683044434,0,False
Kyrgyz Republic,2016,6813095379.1187,4.33585592190116,6175337.500000001,9.08868385870298,15.4342608672285,99.7,1738.85232993338,31.7947260225658,0.388838296895799,285007.0,200.87517203037444,2.15593,26.5464240007793,0.0,0.0,0.0,0.0,0.0,-0.652019679546356,-1.10505127906799,-1.04514920711517,0,False
Kyrgyz Republic,2017,7702938379.42036,4.73993722377884,6306695.500000001,-1.39184288798722,14.9908280435843,100.0,1816.16505823057,31.4657391469581,3.1753098637994,196749.0,215.0096768193115,2.352965,27.3080934715766,0.0,0.0,0.0,0.0,0.0,-0.362505912780762,-1.07767915725708,-0.947072088718414,0,False
Kyrgyz Republic,2018,8271106235.41552,3.75791013557165,6444078.500000002,1.74369178553725,14.2644633092231,100.0,1855.34673421499,31.6504491859295,1.54266145238436,269069.0,228.61601929047256,2.55,27.4785136821163,0.0,0.0,0.0,0.0,0.0,-0.529712080955505,-0.961097419261932,-0.928701460361481,188,True
Kyrgyz Republic,2019,9371275264.36735,4.60062565707598,6590211.000000002,4.3096066288398,13.7214242115474,99.9,1911.92664392688,30.008048742598,1.13362257718804,251567.0,241.4695107179602,2.4666666666666663,26.5803149529246,0.0,0.0,0.0,0.0,0.0,-0.26556807756424,-0.960630595684052,-0.914637327194214,269,True
Kyrgyz Republic,2020,8270468614.24051,-7.14897757727955,6726595.500000002,-4.85484703138399,13.1575269592111,99.9,1889.51453971032,25.9374483146956,6.32542296338078,552425.0,252.11351053469448,2.3833333333333333,26.9042468476068,0.0,0.0,0.0,0.0,0.0,-0.4557925760746,-1.12495839595795,-0.962204277515411,339,True
Kyrgyz Republic,2022,12134931017.9465,8.96750520041391,6975219.500000002,0.451992680624909,13.6430601739162,99.7,1971.4074947749,21.4761655364133,13.9229093174176,12350763.0,321.923633426776,2.3,24.1941421977643,0.0,0.0,0.0,0.0,0.0,-0.471610426902771,-1.23040282726288,-1.14770913124084,387,True
Latvia,2010,23468324572.3343,-3.6612590805494,2097555.0,2.0239348136408,12.1421484860866,99.8,3230.4278076141,19.5198322313546,-1.08463595015162,350866.0,1396.186436684104,3.25,20.8612025977954,0.0,0.0,0.0,0.0,0.0,0.527854025363922,0.203808978199959,0.758604049682617,0,False
Latvia,2011,26575547900.824703,3.03634590339776,2059709.0,5.71773309105873,12.1686319064552,99.8,3264.05332015348,23.7249741856312,4.3707355993922,609634.0,1468.3241338032865,3.0149999999999997,21.418901034981,0.0,0.0,0.0,0.0,0.0,0.320002138614655,0.279343724250793,0.740168809890747,0,False
Latvia,2012,27116149948.668304,7.30524045527754,2034319.0,3.98573894005036,11.8129666874934,100.0,3587.93286598611,27.0115757309662,2.25778924374595,4977706.0,1473.155657142857,2.78,21.4155903391561,0.0,0.0,0.0,0.0,0.0,0.453626722097397,0.238223135471344,0.779922068119049,0,False
Latvia,2013,29152128167.843803,2.09609114087881,2012647.0,3.39352198804719,11.5075095213455,100.0,3473.03824267246,24.9648880386504,-0.0294547782579216,2144951.9999999995,1594.2600783918638,3.0913945,20.8210958976358,0.0,0.0,0.0,0.0,0.0,0.593635261058807,0.321280241012573,0.762152135372162,0,False
Latvia,2014,30277203767.4058,2.09495959586268,1993782.0,3.45179531513635,10.8995654111219,100.0,3506.40140195869,23.6442193799567,0.620490636732421,4080185.357999999,1175.2090643140948,3.402789,19.6186043266703,0.0,0.0,0.0,0.0,0.0,0.487268358469009,0.40977743268013,0.870915234088898,0,False
Latvia,2015,26344565876.8902,3.78336528957813,1977527.0,3.08543258338884,10.8460810091263,100.0,3491.22919687064,22.3075948914481,0.174242243625186,3899423.379999999,1058.470859604687,3.364948,19.7834567448988,0.0,0.0,0.0,0.0,0.0,0.436310410499573,0.434054464101791,0.766673684120178,0,False
Latvia,2016,27117105059.507496,2.55168585354701,1959537.0,1.23693505180815,10.5392671306849,100.0,3563.08658627012,20.1698787836187,0.140633334505327,4625039.22,1142.803301499256,3.327107,19.1654365749872,0.0,0.0,0.0,0.0,0.0,0.467219561338425,0.395586460828781,0.927819967269897,0,False
Latvia,2017,29391059767.42589,3.39894937779009,1942248.0,4.04880019492546,10.8745823136205,100.0,3600.46708762218,21.5265612714824,2.93036312374665,4501288.504,1208.7588588235424,3.0685535,19.7767293914993,0.0,0.0,0.0,0.0,0.0,0.452954679727554,0.500998258590698,0.900835394859314,0,False
Latvia,2018,33247935477.35759,4.30971088766286,1927174.0,1.32076900628522,10.9412550358406,100.0,3728.25702297769,22.9037634935095,2.53445424186598,8653171.177999998,1456.9553882901691,2.81,19.3453568005874,0.0,0.0,0.0,0.0,0.0,0.395444005727768,0.297239780426025,0.923180341720581,0,False
Latvia,2019,33099503950.84699,0.675375256812075,1913822.0,3.37100266711483,11.022531503956,100.0,3725.00681881596,22.7240395466554,2.81140920075615,8083862.012999998,1562.8233583450674,2.9825,19.5988527886207,0.0,0.0,0.0,0.0,0.0,0.426870435476303,0.48045802116394,0.979084551334381,0,False
Latvia,2020,33379927434.614883,-3.46922915339618,1900449.0,2.81413557812427,11.4825724036882,100.0,3669.13292595592,23.0296116182607,0.219064904842156,9825827.614999998,1679.413200244334,3.1550000000000002,20.3341837659978,0.0,0.0,0.0,0.0,0.0,0.462181746959686,0.693109571933746,0.92213636636734,70,True
Latvia,2021,38185125732.94508,6.94723316214511,1884490.0,9.77889955337523,12.847506450304,100.0,3838.17372339466,22.927877393117,3.27582937431156,12648485.077999996,1827.5525860271025,3.3275,21.0908370063156,0.0,0.0,0.0,0.0,0.0,0.673440217971802,0.720612168312073,0.949516475200653,63,True
Latvia,2022,38018905782.39699,1.8126824022841,1879383.0,3.20205546190368,11.8123798875106,100.0,3696.42590147937,23.0152314768344,17.3102830198815,31059887.323999986,1595.1022654649869,3.5,20.7207020806979,0.0,0.0,0.0,0.0,0.0,0.48640912771225,0.693807184696198,0.921031415462494,47,True
Latvia,2023,42247850064.51248,1.70679524969924,1877445.0,3.99799833869667,11.2683957147029,100.0,3628.86795618513,24.8705079736038,8.93804623316637,34326657.51699998,1903.389602960818,3.5,22.3381247616129,0.0,0.0,0.0,0.0,0.0,0.591089129447937,0.698113977909088,1.03986096382141,36,True
Lithuania,2010,36638128534.0643,0.427199033691366,3097282.0,3.00969561169121,16.9078105053769,99.7,3470.78503022973,17.0850047033206,1.31921362055463,10608869.0,256.9157181225224,3.13,26.2116518144494,0.0,0.0,0.0,0.0,0.0,0.715260624885559,0.37242180109024,0.776326060295105,0,False
Lithuania,2011,43186501862.7907,6.32363739804052,3028115.0,4.35509015104087,18.2958187319647,99.7,3529.91877785355,18.7988664422637,4.13027562645085,23186036.0,259.8492604086897,3.04,28.3534317115284,0.0,0.0,0.0,0.0,0.0,0.671200335025787,0.319815337657928,0.768031179904938,0,False
Lithuania,2012,42709372066.8627,4.38290559620856,2987773.0,1.5855600934776,18.6694480586007,100.0,3607.70379811318,17.5779128736327,3.08998277055417,24769225.0,260.91842844069396,2.95,28.2001999312223,0.0,0.0,0.0,0.0,0.0,0.786209881305695,0.386670023202896,0.844753980636597,0,False
Lithuania,2013,46303660422.0434,4.04691435091311,2957689.0,1.66003716547755,17.663818979093,100.0,3663.6711973436,18.6706513704311,1.04747937065344,37392219.0,279.79418238439615,3.064208,27.6242689150869,0.0,0.0,0.0,0.0,0.0,0.964532315731049,0.418842434883118,0.829998910427094,0,False
Lithuania,2014,48306546656.9281,3.77254131499667,2932367.0,0.739699359398686,17.4023635016509,100.0,3821.1451704374,19.107534609394,0.103758009433708,20025774.0,316.830611950582,3.178416,27.726441177948,0.0,0.0,0.0,0.0,0.0,0.742136418819427,0.553396463394165,0.937465846538544,0,False
Lithuania,2015,41540954817.2039,2.83280857741104,2904910.0,2.49622116332616,17.2400398133433,100.0,3906.48935767373,19.5972464627678,-0.884097405500596,20431216.0,963.3822763394528,3.405052,26.9636978611038,0.0,0.0,0.0,0.0,0.0,0.749750256538391,0.582566559314728,0.97820919752121,0,False
Lithuania,2016,42970749245.0336,2.67192019895775,2868231.0,2.7403147410033,16.8071638901065,100.0,4056.15865667723,19.9190169078885,0.905525075460342,12225168.0,1092.400468256064,3.631688,25.9974602207029,0.0,0.0,0.0,0.0,0.0,0.8147212266922,0.676383554935455,0.996741414070129,0,False
Lithuania,2017,47756764508.446,4.61224314600778,2828403.0,2.89745572307538,16.7118510614104,100.0,4224.99905423661,20.1373563967598,3.72288862303707,21446248.0,1129.9884497506005,3.325844,25.720457681502,0.0,0.0,0.0,0.0,0.0,0.765565991401672,0.518651902675629,0.961514294147491,0,False
Lithuania,2018,54261795148.5372,4.9183697945524,2801543.0,2.39550085067311,16.5154267145228,100.0,4357.95559804008,20.6920891397458,2.69792779208394,21382338.0,1262.865514603898,3.02,25.5788787201366,0.0,0.0,0.0,0.0,0.0,0.729236841201782,0.466041952371597,0.923098206520081,0,False
Lithuania,2019,55122066225.796,4.67735155796807,2794137.0,6.23035300556358,16.0026233552419,100.0,4448.24287427567,21.2003099235928,2.33450937988027,18423393.0,1326.6131173019348,3.115,25.2564149405008,0.0,0.0,0.0,0.0,0.0,0.770623564720154,0.666305541992188,0.985989809036255,0,False
Lithuania,2020,57412038533.2718,0.0428140173486753,2794885.0,7.94344900363669,15.4605506017385,100.0,4463.51102102591,21.4337157753964,1.19989444983569,28377392.0,1442.8541063159328,3.21,24.7876900738526,0.0,0.0,0.0,0.0,0.0,0.92147696018219,0.778560698032379,0.94848245382309,59,True
Lithuania,2021,67037321008.9679,6.38001676204321,2800839.0,3.74064234382321,15.9178789739431,100.0,4711.44539189864,22.485926256935,4.68354420903453,39431762.0,1614.090432124005,3.3049999999999997,24.8587509219797,0.0,0.0,0.0,0.0,0.0,0.809846818447113,0.824572265148163,1.07464647293091,151,True
Lithuania,2022,71033884499.7824,2.53752500887173,2831639.0,3.40588108209325,16.3588734635344,100.0,4416.1702815931,22.4798438863307,19.7050461518394,90331552.0,1459.284264313235,3.4,25.6398695886222,0.0,0.0,0.0,0.0,0.0,0.653032541275024,0.746974110603333,1.06033229827881,76,True
Lithuania,2023,79789877416.1681,0.34226255222913,2871584.9999999995,4.80150438624708,14.5770127953479,100.0,4202.90536411076,23.6831218098614,9.11731962390475,45243017.0,1836.8634693882675,3.4,24.2370942924201,0.0,0.0,0.0,0.0,0.0,0.742111504077911,0.781545519828796,1.26719617843628,73,True
Luxembourg,2010,56213985987.4168,3.76041359255095,506953.0,69.6063943388728,4.96625039222135,100.0,16808.2642769645,16.8240877972083,2.2736791162154,7704627.0,6718.53718631684,3.98,10.997972653402,0.0,0.0,0.0,0.0,0.0,1.46121859550476,2.03858494758606,1.84410035610199,0,False
Luxembourg,2011,61696281326.24529,1.04429869455731,518347.0,14.3333707152268,4.86953795535755,100.0,15497.3405845891,19.213253764947,3.41068341068342,7270435.0,6872.767925642085,3.9,10.7084382796237,0.0,0.0,0.0,0.0,0.0,1.31742680072784,2.15315341949463,1.82353007793427,0,False
Luxembourg,2012,59776383527.36019,1.64990202978652,530946.0,4.7244838569188,4.55660954148066,100.0,14639.9068831859,19.1775316113029,2.66284165508021,7139669.0,6518.35862450508,3.82,10.4267187903737,0.0,0.0,0.0,0.0,0.0,1.33191883563995,2.1143639087677,1.79168510437012,0,False
Luxembourg,2013,65203276466.9763,3.17179049916005,543360.0,35.7329034711934,4.5543889865113,100.0,14134.2756183746,18.4542729429366,1.73403963519162,9944595.0,6695.793422378503,3.883363,10.4429419766443,0.0,0.0,0.0,0.0,0.0,1.33524811267853,2.11570620536804,1.80755913257599,0,False
Luxembourg,2014,68804811897.6445,2.62308601577192,556319.0,29.1553936951999,4.72811642073937,100.0,13851.764904668,19.1517354973098,0.628543985440717,10143996.000000002,4179.463467450899,3.946726,10.810880633632,0.0,0.0,0.0,0.0,0.0,1.37832379341125,2.06915903091431,1.901979804039,0,False
Luxembourg,2015,60071584216.1375,2.26978448419565,569604.0,75.6300240002581,5.47963197133244,100.0,14410.0111656519,17.3094554675767,0.474743161437779,7886228.000000001,5567.188407621481,4.0830675,11.539623433831,0.0,0.0,0.0,0.0,0.0,1.42636823654175,2.05351066589355,1.83813381195068,0,False
Luxembourg,2016,62216885435.94881,4.97819043681629,582014.0,28.257554145971,5.79495633971977,100.0,14327.8340383565,17.28483889537,0.290833333333317,8436255.000000002,6610.467452201755,4.219409,12.0959325625638,0.0,0.0,0.0,0.0,0.0,1.40361714363098,2.04989457130432,1.71983742713928,0,False
Luxembourg,2017,65712180342.98361,1.31718766293677,596336.0,-41.6509945601316,4.77590867294046,100.0,13847.8978294116,17.8113229941338,1.73079959118887,9640559.449000003,6578.949120397718,3.9247045,10.8183368591649,0.0,0.0,0.0,0.0,0.0,1.3128936290741,1.94112145900726,1.69909048080444,0,False
Luxembourg,2018,71000359760.46112,1.21932191856359,607950.0,-117.374732791718,4.96159222732281,100.0,13497.8205444527,16.2034121628118,1.5281952430738,10824937.132000003,3832.3768893991446,3.63,10.9806523373367,0.0,0.0,0.0,0.0,0.0,1.34749054908752,2.04803919792175,1.76795589923859,0,False
Luxembourg,2019,69890505323.58421,2.9158479150005,620001.0,234.248695215478,5.04253067388434,100.0,12309.6575650684,18.0801354392586,1.74332075653848,10220798.629000004,7209.865871890055,3.6225,11.5988958079178,0.0,0.0,0.0,0.0,0.0,1.3333135843277,2.07247686386108,1.74955821037292,0,False
Luxembourg,2020,73699366700.21342,-0.909829798886719,630419.0,13.350022097234,4.94239167412781,100.0,11980.920625806,16.6935457011856,0.819957302127036,11213413.412000004,7456.256199221682,3.615,11.3118944845976,0.0,0.0,0.0,0.0,0.0,1.21248233318329,2.02369952201843,1.73590040206909,36,True
Luxembourg,2021,85584105993.87463,7.16840198697749,640064.0000000001,29.3542717520448,4.69048737121145,100.0,12151.9098090191,18.1821678183482,2.52692009066166,14849207.441000003,8331.119845778936,3.6075,10.7209988936008,0.0,0.0,0.0,0.0,0.0,1.19407951831818,1.84092938899994,1.74762201309204,34,True
Luxembourg,2022,81641807865.75912,1.38018589083207,653103.0000000001,-440.130675365293,3.82769802267539,100.0,11629.0998510189,17.5147893046473,6.33600807777919,21467814.938000005,6808.174267447497,3.6,10.3967225167357,0.0,0.0,0.0,0.0,0.0,1.06439006328583,1.88359045982361,1.76851046085358,33,True
Luxembourg,2023,85755006123.59764,-1.09572361576994,666430.0,-73.2407629817858,3.53150844673046,100.0,11168.4648050058,18.1312388552299,3.74140361983136,36286345.337000005,8460.399350713875,3.6,10.4719147444682,0.0,0.0,0.0,0.0,0.0,1.05400168895721,1.92665910720825,1.75243473052979,39,True
Malaysia,2011,297951668674.835,5.29391283414003,29162039.0,5.07446032143377,23.3202044896916,99.5,4030.71952547625,22.1831391427095,3.1744709215131,21954067.0,506.535449367518,3.49,39.8242687277964,0.0,0.0,0.0,597917.0,0.0,0.0774097666144371,0.022571574896574,0.402631521224976,0,False
Malaysia,2012,314443047642.111,5.47345419253853,29662831.0,2.8290573817453,23.1381762920437,99.8,4251.58340415991,25.3634484150354,1.66357102479206,31488174.0,552.3178973547091,3.49,40.1350010090069,0.0,0.0,0.0,1099585.0,0.0,-0.0052124024368822,0.213312953710556,0.379769444465637,0,False
Malaysia,2014,338066095097.254,6.00672194558203,30696136.999999996,3.14122940365348,22.8739302431305,99.7,4388.53266780768,25.9744966527874,3.14299050879095,67864399.0,615.0584369511922,3.590425,39.9244244845871,0.0,0.0,0.0,835429.0,0.0,0.266619145870209,0.396519064903259,0.524089753627777,0,False
Malaysia,2015,301355266964.947,5.09153242155011,31232797.999999996,3.27094402931735,22.2932974814824,99.9,4475.39154192974,25.8656435310901,2.10438980238359,72420752.0,521.8281558685829,3.508366,38.4496697879603,0.0,0.0,0.0,480727.0,0.0,0.25394731760025,0.181636169552803,0.402504026889801,0,False
Malaysia,2016,301256033870.334,4.44978139761541,31789684.999999996,4.47130958598651,21.7969514793711,99.9,4567.33056650294,25.5177878242928,2.09056659525742,89076818.0,566.0149036474521,3.426307,37.6832735037439,0.0,0.0,0.0,700717.0,0.0,0.129485934972763,0.0274246502667665,0.387877881526947,0,False
Malaysia,2017,319109094160.343,5.81272240983328,32355643.999999996,2.93582038058561,21.8461598838126,100.0,4699.02561667448,25.062965299807,3.87120115774237,103685772.30799998,568.0812896925605,3.3231535,38.1147163565611,0.0,0.0,0.0,1226106.0,0.0,0.111209630966187,-0.0060947239398956,0.388218402862549,0,False
Malaysia,2018,358788845712.53,4.84308697634881,32910966.999999996,2.31458721219734,21.5281592651946,100.0,4778.58945925229,24.2004646026756,0.884709160571235,137060178.69899997,635.6672307634019,3.22,38.2914391724977,0.0,0.0,0.0,1262725.0,0.0,0.248113676905632,0.299851536750793,0.529206156730652,188,True
Malaysia,2019,365177721021.516,4.41318742129586,33440595.999999993,2.50697705748044,21.4089982975331,100.0,4916.00089902704,22.9367865039746,0.662891865764326,107858561.79999998,631.5073294215977,3.22,37.4765552390649,0.0,0.0,0.0,1130749.0,0.0,0.14648012816906,0.232962101697922,0.4915691614151,206,True
Malaysia,2020,337456163961.211,-5.45684658426701,33889557.99999999,1.20275464255821,22.2320775941863,100.0,4737.97858325564,20.9140162759915,-1.1387021539305,131504286.52899998,604.7367470902811,3.22,35.9347385342535,0.0,0.0,0.0,869864.0,0.0,0.125864699482918,0.228581383824348,0.573119819164276,54,True
Malta,2010,9097044160.9473,6.1973451691119,414508.0,101.626395962874,11.0638583514011,100.0,4692.30991922954,20.8219715654398,1.51563513618532,350221.0,2162.200134683389,2.82,17.4439389444509,0.0,0.0,0.0,0.0,0.0,1.25345623493195,0.78482449054718,1.41011226177216,0,False
Malta,2011,9789361703.69731,0.991963675296375,416268.0,79.7489301739108,11.0339893098324,100.0,4785.3786502926,17.9885307678723,2.9629852819288,311963.0,2028.174848414415,2.99,16.4457629326702,0.0,0.0,0.0,0.0,0.0,1.06393671035767,0.758895993232727,1.27858006954193,0,False
Malta,2012,9609532088.88683,4.10259030296838,420028.00000000006,34.586489580652,10.8189570991513,100.0,4923.48129172341,19.7768182662686,2.37582057760386,339834.0,2152.673698035938,3.16,15.074609650634,0.0,0.0,0.0,0.0,0.0,1.06507515907288,0.935569167137146,1.33850824832916,0,False
Malta,2013,10796782637.51,6.29171574401258,425967.0000000001,4.72416455167554,9.42752915663499,100.0,4845.44577396841,17.2952844392338,1.1802843636655,553462.0,2318.0520696337503,3.1331375,14.5595296317761,0.0,0.0,0.0,0.0,0.0,1.04275786876678,0.97623074054718,1.32581269741058,0,False
Malta,2014,11888032872.432,7.63112937482686,434558.0000000001,1.31122389888756,8.35674965810255,100.0,4862.4119219989,16.839778095473,0.310306472181665,729479.0,2351.054480503876,3.106275,13.0759999664961,0.0,0.0,0.0,0.0,0.0,1.12549698352814,0.846630215644836,1.19110727310181,0,False
Malta,2015,11340795041.8065,9.62109756228348,445053.0000000002,32.1027329502695,7.16143634059413,100.0,4896.04608889278,23.6630684111954,1.10054826378929,701762.0,2036.183604439452,3.0877655,12.090304685391,0.0,0.0,0.0,0.0,0.0,1.05367743968964,0.8642418384552,1.1067533493042,0,False
Malta,2016,12025782834.3596,4.07771929481284,455356.0000000002,23.0840199411253,6.9972006339371,100.0,4758.91390472509,21.3155975112754,0.642702771527304,800058.0,2041.846613295003,3.069256,12.2786972450304,0.0,0.0,0.0,0.0,0.0,1.06645977497101,0.683730661869049,0.968909025192261,0,False
Malta,2017,14161366723.677898,12.972119343498,467999.00000000023,299.824941014866,6.62745777556509,100.0,5061.97662815519,18.6977591239131,1.36435448150708,1013337.554,2084.6978275223755,2.939628,11.4560569469054,0.0,0.0,0.0,0.0,0.0,1.23830890655518,0.703656733036041,1.11296081542969,0,False
Malta,2018,16153779511.155897,7.18909653691901,484630.0000000003,452.221039539527,6.53649513653348,100.0,5036.83222252027,19.1116268716316,1.15782362451517,991269.703,2204.3673260909395,2.81,11.5158115860279,0.0,0.0,0.0,0.0,0.0,1.27164912223816,0.547124087810516,1.01997232437134,0,False
Malta,2019,16337793530.778797,4.08470602847339,504062.0000000003,198.19959042815,6.4306549585266,100.0,5035.09488912078,20.0772105423322,1.6420600176894,1886735.139,2286.5781821019164,2.81,12.0664713713003,0.0,0.0,0.0,0.0,0.0,1.01364505290985,0.209994375705719,0.921630799770355,0,False
Malta,2020,16385919535.674198,-3.47468750932252,515332.00000000023,192.141318771847,6.71686851171732,100.0,4715.40676689978,21.01774796236,0.638544956776712,1203650.7140000002,2510.8805687345944,2.81,12.2954383227669,0.0,0.0,0.0,0.0,0.0,0.99847799539566,0.342483103275299,0.883726119995117,49,True
Malta,2021,19718565605.432995,13.4603051960595,518536.00000000023,433.860897111274,6.33400013776018,100.0,4936.97641050959,22.9259614834725,1.49789217934724,2033575.305,2771.628911674374,2.81,12.0244034812195,0.0,0.0,0.0,0.0,0.0,0.887514472007751,0.292902559041977,0.835411548614502,77,True
Mauritius,2010,10003670690.3497,4.37720322344293,1250400.0,4.29784029591014,14.164315147894,99.4,1995.36148432502,24.1575934302516,2.93236301369854,63406.0,348.991534673406,2.72,22.4719684891072,0.0,0.0,0.0,0.0,0.0,0.6402587890625,0.482350140810013,0.887274205684662,0,False
Mauritius,2011,11518413429.9684,4.07753806610333,1252404.0,3.76207203044622,13.8661472809371,99.6,2032.09188089466,23.4591573490762,6.52249254869342,72802.0,391.6390156047788,2.77,21.5997725671184,0.0,0.0,0.0,0.0,0.0,0.946499407291412,0.463920891284943,0.935304999351501,0,False
Mauritius,2012,11668696396.788702,3.49611836470866,1255882.0,5.04785007656985,13.6477452915207,99.4,2075.831965105,22.5827334846739,3.85216033315983,185761.0,396.5118547255421,2.82,20.9397565622112,0.0,0.0,0.0,0.0,0.0,0.971312403678894,0.252168297767639,1.02395617961884,0,False
Mauritius,2013,12292974141.404402,3.36040609974133,1258927.0,2.38647829748451,13.7216456330102,99.4,2147.86083704615,20.5659082538665,3.54329573934839,207008.0,380.2689728983222,2.6674594999999997,20.3269115102633,0.0,0.0,0.0,0.0,0.0,0.94480174779892,0.251939684152603,0.966415286064148,0,False
Mauritius,2014,13074129952.0532,3.82696982009337,1261208.0,3.48445481015323,13.5241325736666,99.5,2184.41367324026,18.4812826744532,3.21769191994684,319521.0,437.9415412968067,2.514919,19.7179475010678,0.0,0.0,0.0,0.0,0.0,0.667965948581696,0.317739754915237,0.948849141597748,0,False
Mauritius,2015,12007291045.6489,3.69055690369433,1262879.0,1.80269795391057,13.008628390064,99.6,2232.99302625192,16.8987684588631,1.28654970760232,227328.0,410.6833501156697,2.56868925,19.1931790105859,0.0,0.0,0.0,0.0,0.0,0.988632321357727,0.223563492298126,0.843552529811859,0,False
Mauritius,2016,12594155464.4136,3.8624682634,1263746.9999999998,3.00746192208161,12.3830481211742,99.7,2271.02418442932,16.750815423797,0.977675134719049,335339.15599999996,418.7224368620499,2.6224594999999997,18.584513649971,0.0,0.0,0.0,0.0,0.0,0.999218165874481,0.106664188206196,0.688062191009521,0,False
Mauritius,2017,13713506130.6081,3.93798380632353,1264886.9999999998,3.50016899710763,11.8394200409846,99.6,2317.99362314578,16.8104368937172,3.66699702675908,379090.437,453.66818689008545,2.67622975,17.7627251983141,0.0,0.0,0.0,0.0,0.0,0.962365567684174,0.156347960233688,0.670067489147186,0,False
Mauritius,2018,14735695930.9727,4.00674057198549,1265576.9999999998,3.12514164351111,11.3249354560671,99.8,2330.16244764246,18.0467036098607,3.21605383144587,4993404.046999999,510.5822843747284,2.73,17.5995456427096,0.0,0.0,0.0,0.0,0.0,0.859585344791412,0.186285600066185,0.710271120071411,0,False
Mauritius,2019,14436346979.6355,2.89128499346516,1265984.9999999998,3.07610893965373,10.5200465526803,100.0,2412.35085723764,19.0867941918502,0.405655190309553,2248685.1029999997,463.7200521891679,2.6725,16.9108859849875,0.0,0.0,0.0,0.0,0.0,0.802008211612701,0.210403770208359,0.693044364452362,0,False
Mauritius,2020,11408106446.3144,-14.5465381490166,1266013.9999999998,1.96937222717258,10.8163983656884,99.5,2164.27306491081,17.1353208249977,2.58080077182822,882977.0320000001,444.9673587437568,2.615,16.6414183044685,0.0,0.0,0.0,0.0,0.0,0.87304550409317,0.441047370433807,0.886863529682159,64,True
Mauritius,2021,11484348857.8529,3.40379866177662,1266333.9999999998,2.20464610692205,11.6982416714877,99.6,2211.89670339737,19.5945339145,4.02852888157383,1404517.2780000002,469.2337483330192,2.5575,18.2388728652672,0.0,0.0,0.0,0.0,0.0,0.832595586776733,0.442368149757385,0.842696368694305,119,True
